gene	score
TATDN3	6.15403421600478e-08
KLHDC4	6.146211601000944e-08
GPATCH2L	6.143280303034692e-08
GPATCH8	6.140363357621708e-08
FBXO34	6.135959177311742e-08
HRH3	6.132055160101438e-08
CHPF	6.130796801147649e-08
SHLD2	6.123745942343659e-08
GPR25	6.120805873394762e-08
TSPAN14	6.119426122576613e-08
PRSS23	6.117154948347425e-08
HMCES	6.114190838840797e-08
MAEL	6.103063891084518e-08
DNAAF5	6.100757389156617e-08
KCNK2	6.093941264795203e-08
CCDC9	6.09035849669697e-08
YPEL5	6.087226181067771e-08
KLHL8	6.086933841486383e-08
SP4	6.073330430602834e-08
C1orf146	6.067861332150153e-08
LRFN5	6.064749099052625e-08
CDK5RAP3	6.06337876187616e-08
SIAH3	6.059048402128881e-08
RNF220	6.053710668330019e-08
CDIP1	6.053383671246742e-08
CHRNB4	6.052207303947542e-08
GLT8D2	6.043420034827678e-08
ARID3B	6.040775009389907e-08
OARD1	6.038841457225484e-08
C16orf87	6.034629131833466e-08
DEGS2	6.02920230563853e-08
LIME1	6.028683703678483e-08
UBTD1	6.024169483456734e-08
GALNT6	6.019905583412834e-08
SLC51B	6.018940930395438e-08
SMIM3	6.018254773733822e-08
ARHGAP4	6.016331234030915e-08
ADIG	6.014948387344887e-08
ELMO3	6.012702506434764e-08
VASN	6.012285459268178e-08
MFSD5	6.007484034914751e-08
STRIP2	6.007436543885099e-08
RFX3	6.001164400989688e-08
KIF26B	6.00110455402407e-08
PLA2G5	5.999516622199782e-08
CHRM4	5.998630670531439e-08
USB1	5.993649899109294e-08
GARIN5B	5.992408944045338e-08
LTBP4	5.981062410908858e-08
JADE3	5.978904425546128e-08
DTX4	5.978062914142388e-08
CHSY1	5.972898465699429e-08
PMP22	5.971535674335595e-08
IER5	5.971237823304267e-08
RAB30	5.967631483780886e-08
ZNF358	5.965605199400193e-08
TAFA3	5.96444305457291e-08
CLCF1	5.9564513974557494e-08
KIF26A	5.9547262379495405e-08
NKX3-2	5.954466539051766e-08
HTR3B	5.9507181907397716e-08
LTC4S	5.94929350350897e-08
GHDC	5.942527141890643e-08
DACT3	5.942520865942862e-08
PLEKHA6	5.9386651549545333e-08
PODXL2	5.937966418256572e-08
ETNK2	5.9356549526517115e-08
ARHGEF16	5.932417062165952e-08
HEG1	5.9289440888646005e-08
RIMBP3C	5.925682348260497e-08
PCSK1N	5.925658340521743e-08
VOPP1	5.9239741130074714e-08
PAGE4	5.923235213959113e-08
FBXO24	5.922666756545484e-08
DDA1	5.916871645157486e-08
CELSR3	5.91644500175345e-08
SMAP1	5.915604880444213e-08
ZNF488	5.915562059917369e-08
CABP2	5.911304097346332e-08
ZBTB1	5.909522247414446e-08
FSIP2	5.90891566532288e-08
TSNARE1	5.907902447743452e-08
KRTAP19-5	5.9066648424263433e-08
KCNN1	5.904756982431899e-08
CDHR2	5.902568233285452e-08
CELSR1	5.9007874838363136e-08
PHLDA3	5.8975547344504244e-08
RAMP2	5.8928274843013145e-08
ZBTB21	5.882100131616768e-08
PAPPA2	5.8815218503032927e-08
BOD1L1	5.879943288220413e-08
CEP162	5.879443795904482e-08
ST8SIA4	5.8782571530760457e-08
ARMS2	5.878003143001631e-08
SNX30	5.873454626350015e-08
SRPX	5.871783852253776e-08
LRIG2	5.868050039288807e-08
HOXC9	5.865510896095048e-08
TIMM29	5.864645915252859e-08
VPS50	5.858064064557198e-08
INHBC	5.8544492883596206e-08
ARHGEF19	5.8523235535953704e-08
LRRC28	5.850239587434566e-08
GPRC5A	5.842203200669901e-08
APOBEC4	5.839680686967847e-08
CDC42EP2	5.8383260801497115e-08
MAP7D2	5.828965860157135e-08
FIGNL1	5.8276625549821285e-08
MFSD1	5.82737330287636e-08
PCDHA4	5.826935206061372e-08
LY6G6D	5.8264232565399647e-08
ARMC10	5.8222975108339815e-08
BPIFB2	5.819459170053239e-08
TRPM3	5.818137537687364e-08
STON1	5.808371621156715e-08
CHST14	5.806288406756728e-08
TUSC2	5.805840299328049e-08
ASAH2	5.804675337548814e-08
PCTP	5.799194050931251e-08
ARFRP1	5.797103910737716e-08
KLHL13	5.792443000779788e-08
PIRT	5.7806587119555054e-08
NPW	5.78015328664363e-08
ZNF454	5.7769799866228315e-08
NTAN1	5.774658986343894e-08
TMIGD1	5.771150632921178e-08
SPATA16	5.754755790554995e-08
VPREB3	5.7534269801014554e-08
CHRM3	5.752735005036972e-08
ANKRD12	5.745608551589252e-08
BMP5	5.7431251471880484e-08
ZDHHC13	5.7380131831066827e-08
DYNC2I1	5.7351349754541195e-08
CLEC18B	5.734057312408442e-08
CLEC18C	5.731904859532067e-08
DPEP3	5.7282598380486546e-08
EML6	5.727099626135497e-08
ZBTB24	5.717729167376875e-08
GLMP	5.7148016529672785e-08
LMAN1L	5.70298727976567e-08
C17orf75	5.697807310551309e-08
CASP8AP2	5.694265566997639e-08
LPAR6	5.6925720179848315e-08
LMTK2	5.6897230957897024e-08
ADIRF	5.685519355705217e-08
NLRP10	5.679107787207654e-08
RNF144A	5.678506128677045e-08
DCHS2	5.677305843712541e-08
MPZL1	5.676934545421792e-08
PCDH8	5.6721055875568544e-08
OLFML3	5.665457555764385e-08
SSBP2	5.6645960572398294e-08
MUC3A	5.655466806027763e-08
ANKS1B	5.655353329518521e-08
EVC2	5.644434788659189e-08
NEMP2	5.637098943519493e-08
DNAI4	5.63610669219671e-08
KIAA0408	5.632229657947418e-08
BMPER	5.630302740623522e-08
CABLES1	5.6297558107425996e-08
CYP4X1	5.62789362177639e-08
GPR78	5.626102114445272e-08
IRF2BPL	5.624864116315552e-08
SLCO3A1	5.620564265743646e-08
MINDY2	5.620255136027051e-08
ACAP2	5.618648879786918e-08
CSGALNACT1	5.6169859219962966e-08
CTDSPL2	5.6108342686016376e-08
GAS8	5.609695430655224e-08
PSD	5.609198731058568e-08
TINAGL1	5.6084348642552834e-08
UPK2	5.607030322941359e-08
LRFN1	5.6065497860883315e-08
B3GALT5	5.602529716383184e-08
ZNG1C	5.6025120301485025e-08
TTC36	5.6024210476921504e-08
NPY4R	5.59527969611878e-08
ZNF470	5.5924948389294406e-08
PBX3	5.583499644025593e-08
NUDT22	5.5817883150293466e-08
CCDC88B	5.5727041955167215e-08
HSBP1L1	5.570819201313769e-08
IL36G	5.570612763453911e-08
SGPP2	5.562731222859191e-08
TATDN2	5.561451731116806e-08
MBD3L1	5.56132799961141e-08
MISP	5.5561509163189e-08
PPM1F	5.551235739542624e-08
CHST5	5.55051629943269e-08
FAM20B	5.546323466153522e-08
POU2F3	5.542086555484875e-08
HIPK1	5.5369712959025076e-08
SLCO4C1	5.534365620452539e-08
FAM83B	5.531563812479135e-08
FBXO38	5.5312294861081816e-08
KCTD10	5.527932940216255e-08
EGR4	5.521232568498077e-08
CERS5	5.520320667498851e-08
RIMBP3B	5.5192109705579425e-08
TRIM17	5.516251269156519e-08
TMEM87A	5.512316415155378e-08
FITM2	5.5113509644071894e-08
RNF39	5.50824115073367e-08
RBMS2	5.507045616690705e-08
MUCL1	5.506141514808278e-08
DPPA2	5.504721810336172e-08
SPATA3	5.49992694630922e-08
ENPP6	5.499871946066067e-08
RIMS2	5.4954976650631296e-08
CPVL	5.486484329553475e-08
SEPTIN1	5.480071654551324e-08
HES3	5.47143837449349e-08
ZNF804B	5.4709505216471356e-08
LRFN2	5.466983070158177e-08
MFSD10	5.465823935665248e-08
TAS2R50	5.462241016979169e-08
TBC1D28	5.4587633711199724e-08
ASB12	5.458513874173573e-08
LHFPL5	5.450066754487555e-08
TSSK3	5.44518538808031e-08
WASHC3	5.4431956069843604e-08
PABIR1	5.435885724147404e-08
LRRC4B	5.4294117955880245e-08
FIGLA	5.420378305734929e-08
TIGD3	5.420333913331339e-08
ITLN2	5.415243802859505e-08
SYNGR1	5.409368070687257e-08
NOBOX	5.406068428717801e-08
CCDC13	5.406019146902589e-08
RAMP3	5.4055764914837665e-08
MIF4GD	5.4044452300044086e-08
ZNF467	5.400350443398015e-08
ABCA6	5.398243100791254e-08
DYNLRB2	5.3974644092530075e-08
ARAP3	5.3946871258675625e-08
IQCC	5.392998570874172e-08
CC2D2A	5.392651211384188e-08
IL36RN	5.391551778683081e-08
FBXL18	5.3905237621003216e-08
WFIKKN1	5.3829845847214225e-08
NQO2	5.3552755773099486e-08
ALX4	5.35434997115237e-08
FAM193A	5.349792650558492e-08
NXT2	5.349790901464178e-08
ABLIM3	5.3475493287806584e-08
P2RX4	5.342756722529973e-08
RPH3AL	5.3381600465263915e-08
DESI2	5.337920307732158e-08
LRP4	5.3359936102519854e-08
FBXL22	5.331816643653174e-08
PRIMA1	5.313875527915041e-08
SNAI3	5.312382124296919e-08
RASA4B	5.3094087261403814e-08
RESP18	5.308299476774274e-08
IRX4	5.3021322327376956e-08
ARHGEF40	5.298369674222658e-08
MYOM3	5.2976345293957694e-08
RAB44	5.2926454271122865e-08
CSGALNACT2	5.2877472723083105e-08
CAMK1G	5.2861990135442e-08
TOPAZ1	5.2823790429911086e-08
FUT6	5.2804150186732915e-08
TAS2R10	5.2792496959861805e-08
TMEM14A	5.2710103635917466e-08
ANGPTL2	5.270941585005873e-08
SERTAD4	5.2698372215386747e-08
PMF1-BGLAP	5.269781438985478e-08
NGRN	5.269360850580046e-08
ZBTB42	5.2587363661066916e-08
DYNLT4	5.253714282187782e-08
TP53I11	5.250652840967889e-08
ERI3	5.249248444961743e-08
ACER2	5.2471183249400245e-08
TAS2R41	5.2432288849631805e-08
HERC4	5.238320620613127e-08
PRPF38B	5.237933289819157e-08
LGI3	5.236682910741738e-08
DTD2	5.233727949133997e-08
LIPM	5.233119414323834e-08
CEP72	5.2320480766391045e-08
ANGPTL5	5.230917962078547e-08
DMTF1	5.2304167421751376e-08
SLC15A3	5.22763520831349e-08
PKNOX2	5.226851574352967e-08
WDR27	5.2254305021984383e-08
CRB1	5.224915543561983e-08
NOPCHAP1	5.220756267482984e-08
ZNF496	5.2180153603414e-08
CYP20A1	5.2163155046372296e-08
TEC	5.212835545545337e-08
ATP13A5	5.210643436071142e-08
MEX3A	5.208161593547143e-08
IL17C	5.206841693994712e-08
MAP7D1	5.206836832854074e-08
ZNF750	5.206028194500121e-08
PCDHB14	5.1990316424261134e-08
NUDT8	5.198750654427398e-08
APPL2	5.197896128236743e-08
HECTD4	5.195678913913962e-08
TMEM156	5.194151791354026e-08
PSG3	5.188111694151e-08
REEP2	5.1730606248466046e-08
PLEKHG1	5.172242087192021e-08
HSF2BP	5.1719612485305944e-08
SBNO1	5.167913584797462e-08
TMEM63C	5.16587554070471e-08
PRR14L	5.163433401652853e-08
SLC7A14	5.15727784245865e-08
ZNF34	5.1569219558264755e-08
PSG9	5.153148012746964e-08
SCYL3	5.1521275940348106e-08
MS4A6E	5.150967288740851e-08
MRGPRD	5.150319688267995e-08
SPMIP2	5.139587273445702e-08
ACER1	5.1363226009166406e-08
THAP4	5.135590224752978e-08
MUC21	5.134688147153849e-08
CYP3A43	5.1310486385348445e-08
BOLL	5.128938287593998e-08
KIF21B	5.1284460758483566e-08
DPPA5	5.126828717140255e-08
KIAA1328	5.1233311855500176e-08
KLHL35	5.1227298460301614e-08
GMIP	5.120847042391321e-08
CDX4	5.1175397733451445e-08
CAMKV	5.1105162389630046e-08
KBTBD8	5.108068939451235e-08
NLN	5.100585137369231e-08
TMEM38A	5.093145299060318e-08
PTPRH	5.0921924279783387e-08
LYRM9	5.090721539413407e-08
EPHA10	5.089716095287839e-08
SERTAD2	5.088724112896279e-08
RAB4B	5.08486508071354e-08
PRAG1	5.0806905402647785e-08
VWCE	5.0752447526894546e-08
NPBWR2	5.074400981148215e-08
AGMO	5.0740565305404745e-08
GUCA2B	5.072360032922623e-08
BNIP5	5.0667013709242584e-08
SLC39A10	5.053130143947371e-08
TACR2	5.038876077968468e-08
PHYHIPL	5.034957037015827e-08
FXYD5	5.032901962143516e-08
DNAI3	5.0270049678789875e-08
VPS26B	5.0259682158073625e-08
ATF7IP2	5.0249585668288495e-08
TDRKH	5.02266450969396e-08
ELK1	5.019749326061946e-08
MS4A4E	5.019537495745918e-08
EDDM3B	5.019132847012566e-08
EOGT	5.0173176786761966e-08
CNTN5	5.017104530842208e-08
EPHA8	5.016939009492594e-08
SIMC1	5.014815425610213e-08
LTK	5.0111606259010796e-08
UNC5D	5.010984904688768e-08
KCTD17	5.007305651167721e-08
TRIM7	5.004111733310925e-08
TAS2R39	5.0016555159406007e-08
KCTD6	5.000792777705509e-08
MIER3	4.999474259938138e-08
F8A2	4.99726942678442e-08
OSR2	4.9955045988297824e-08
BICC1	4.9942168712684256e-08
TBC1D26	4.992769631930302e-08
RDM1	4.990116296371365e-08
PRRC1	4.9890366558333e-08
KCNH5	4.988454307235248e-08
STK36	4.9874499748275984e-08
TAS2R46	4.983857513120377e-08
SHISA5	4.9831253685540004e-08
BCAS1	4.9820978136867256e-08
MPV17L2	4.981049138091832e-08
PWWP2A	4.9783665731156425e-08
CLMN	4.97697956424966e-08
FBXL12	4.972629522686739e-08
ZNF366	4.97245612679391e-08
NXPH2	4.971267853611415e-08
CDV3	4.9677085996156035e-08
DMKN	4.967406021412865e-08
TAS2R5	4.9662069974429605e-08
CLIC6	4.9657062140067194e-08
HCAR3	4.962150297900167e-08
NAB1	4.961928131597983e-08
ADAM7	4.959674539950279e-08
KCTD3	4.9583534613353563e-08
FAM180A	4.958265908311239e-08
CEP83	4.952740137327148e-08
IL25	4.950909077475793e-08
NCBP2AS2	4.9489367972890815e-08
NANOS2	4.948506629495086e-08
TAS2R43	4.947218083874012e-08
TSC22D4	4.945392865788215e-08
CST8	4.9435351370457504e-08
EVC	4.939521969180851e-08
PRR3	4.939185446100128e-08
SLC41A2	4.9336349713349345e-08
DUSP23	4.927564025456981e-08
CYP4Z1	4.9165432551677035e-08
SLC35B4	4.908138187150983e-08
DLX6	4.908062665704317e-08
CR1L	4.9079613013402304e-08
IKBIP	4.907333333763808e-08
TBC1D23	4.9071956038825836e-08
SIGLEC8	4.89239022356219e-08
TTC32	4.8917382172419754e-08
OR6N1	4.8886563765894976e-08
SLC24A3	4.8876118987880886e-08
ALG10	4.8856705306897785e-08
CIART	4.881134656337362e-08
SYT8	4.879946158231866e-08
STRBP	4.879692022116664e-08
EMILIN2	4.8751389790484736e-08
PTDSS2	4.875002654118833e-08
MAGED4	4.8721569402905154e-08
DTX3	4.870407117456264e-08
CELF3	4.8703244139198954e-08
TAS2R13	4.865009701268056e-08
GFY	4.861629155738198e-08
MCCD1	4.8563354500015556e-08
ZDHHC19	4.855481963924276e-08
INTS14	4.8433795924148e-08
CPLX2	4.8389730335386115e-08
OR8B3	4.827046399238623e-08
ZNF648	4.824790879164669e-08
MIA	4.824516718583827e-08
ARHGAP28	4.8232601037764786e-08
TAS2R30	4.8230676351550615e-08
MRC2	4.820848430538504e-08
TAS2R31	4.816733616733929e-08
SEMA3D	4.8162035209693256e-08
ZNF160	4.815827541317344e-08
GPR4	4.8128479436691115e-08
MAGEB2	4.806928864854553e-08
TBC1D31	4.806056804821087e-08
LARGE2	4.803441374464636e-08
IFT52	4.802412648771438e-08
TAS2R20	4.802208240164367e-08
DLGAP2	4.7950047990561464e-08
ZNF277	4.793782302697307e-08
OR6N2	4.791983162357163e-08
UPK1B	4.7913210199660986e-08
SCUBE3	4.789099122877594e-08
PLA2G15	4.7879303078370574e-08
DDAH1	4.7791168600047584e-08
SGMS1	4.7746233814935965e-08
CALHM1	4.7648345118560074e-08
SPATS2L	4.763365868671789e-08
TAS2R3	4.763164508829451e-08
ZNF304	4.760746426264202e-08
ERMP1	4.758880650307471e-08
VWA2	4.750886857495858e-08
LGALS12	4.750251453597142e-08
PRR14	4.748882922052497e-08
RADX	4.748688378205441e-08
TANGO2	4.743354904151327e-08
FIBP	4.742611207325748e-08
FOXO3B	4.740896431601816e-08
NOL3	4.738146982930165e-08
ATMIN	4.735621431236839e-08
SLC44A3	4.7347970728481374e-08
SVOP	4.7344997527983734e-08
SNAP47	4.7336244907977146e-08
ZNF121	4.732100063921144e-08
CNFN	4.73049197597294e-08
ABR	4.730119743217784e-08
PBX4	4.727046084171281e-08
ZNF420	4.719105118315268e-08
MAJIN	4.718933391162365e-08
ARHGEF35	4.7177583415353356e-08
MRGPRX2	4.716587134692421e-08
TAS2R40	4.713692014302929e-08
DNAAF3	4.7115106393432315e-08
PSMG4	4.708269064537789e-08
CHST15	4.707070410229055e-08
ARMC6	4.704388269363074e-08
TAS2R8	4.704160470242454e-08
SPATS2	4.7010971898860594e-08
ST8SIA5	4.696040197284378e-08
DPY19L4	4.694817211575954e-08
B9D2	4.693060822988529e-08
CYREN	4.692918593524044e-08
GPR141	4.6917062802527245e-08
PHOSPHO1	4.690284670989579e-08
SLC39A4	4.687187504574665e-08
BSN	4.672946714117305e-08
FAM178B	4.6690794477043084e-08
KLF3	4.668803888065984e-08
SPPL2C	4.663236826903758e-08
SNX21	4.658469449529677e-08
ZER1	4.656397914989925e-08
GPR68	4.6465328521744706e-08
TRIM45	4.645851589797938e-08
DLGAP3	4.6453880384647576e-08
ZNF558	4.6450107300080414e-08
P2RX3	4.644775548748236e-08
ABHD12	4.639425369609531e-08
LYRM1	4.638322944713464e-08
ARHGAP23	4.6349483859172424e-08
NSRP1	4.6329594449393835e-08
SPRYD3	4.628019217631881e-08
DUSP14	4.628015697023877e-08
SORCS3	4.6267189453049585e-08
KCNH7	4.623998397173598e-08
EDRF1	4.619166121198094e-08
AGFG2	4.6142561215472576e-08
ZBED3	4.6131192152320585e-08
JAKMIP1	4.6127801593497603e-08
DRC7	4.607765034566374e-08
CMTM8	4.601598164021296e-08
KIF6	4.5989918966358314e-08
SLC7A3	4.5916233135814815e-08
SLC35E3	4.582652352052764e-08
ARL10	4.581719473951422e-08
ARPP21	4.57759622406356e-08
GPR107	4.576778174715734e-08
CLMP	4.575389377217815e-08
TEX13B	4.562333520124043e-08
GPHB5	4.561004530536076e-08
CAND2	4.5599757706419744e-08
FBLN7	4.559937482663762e-08
PRDM5	4.558277024827569e-08
SLC22A23	4.5529308621000785e-08
CHST12	4.550624071310142e-08
NIBAN1	4.549312263657879e-08
ARHGEF37	4.5450576801539686e-08
FAM86B2	4.544789373552227e-08
NRSN2	4.542037498760684e-08
EPDR1	4.53999181294127e-08
SERPINB13	4.538399302502891e-08
WDR37	4.537518605763612e-08
F8A3	4.5366603990981744e-08
FGD2	4.536495033887053e-08
RBMY1E	4.529342842667621e-08
SEPTIN12	4.5225154940243847e-08
ARHGAP44	4.520479814322677e-08
CHPF2	4.502450629879714e-08
LIX1L	4.5003650325772734e-08
MOV10L1	4.4954904309202896e-08
GPR137C	4.493312369020389e-08
ST7L	4.491187743564033e-08
ASB13	4.48869230808642e-08
IRX1	4.4869175282764224e-08
FREM3	4.482133235191466e-08
ASDURF	4.4746809577076426e-08
FCRL5	4.4738509641906323e-08
SPRY3	4.472183404550248e-08
ZC3H10	4.469225955126194e-08
CDKN2AIP	4.460563177735396e-08
DEUP1	4.4526228499139335e-08
SNX32	4.447216301008132e-08
PLGLB1	4.443967580489541e-08
ABCA10	4.4425316911582606e-08
OTOGL	4.442351358657169e-08
MFSD13A	4.440962524960206e-08
PCP4	4.437872485473024e-08
CRLF1	4.4376093730755037e-08
ARHGAP40	4.435064667990475e-08
TBC1D19	4.4286417237205615e-08
KNOP1	4.426007112530972e-08
NR2F6	4.420759413897585e-08
CHRNB3	4.4197312293044504e-08
ATP8A2	4.419677631108816e-08
VWA8	4.4188499986924775e-08
ZNF114	4.415904018543889e-08
CEP295	4.415089539281065e-08
PLEKHF2	4.413794171500308e-08
RCN3	4.413060839198553e-08
GRIN3B	4.410807843930038e-08
FBXO21	4.409195468199744e-08
TMEM120A	4.408765541663812e-08
GLT8D1	4.4046318595250384e-08
SEZ6L	4.404048814077909e-08
REEP6	4.400019926898757e-08
NAGPA	4.3986906771454783e-08
NSMCE4A	4.3975149251795525e-08
PSG4	4.396615419082973e-08
NTN4	4.3934286299336024e-08
ADNP2	4.393211265770724e-08
MGAT4B	4.389860412517344e-08
DYNLT2B	4.3890170350584534e-08
GBP7	4.378943565064518e-08
P2RY8	4.377480305488945e-08
DNAAF1	4.370781195709362e-08
IZUMO1	4.366846060388498e-08
CTDSP2	4.365633480969489e-08
ZNF469	4.3593139547641085e-08
SYBU	4.3589093533261365e-08
NTN3	4.355811455757288e-08
FRMPD4	4.3502300023033073e-08
EML3	4.348023956777252e-08
SLC16A12	4.345377502881813e-08
GMNC	4.3427558216009755e-08
TGIF2LX	4.341540857170292e-08
SP140L	4.3405010729629403e-08
RASL10A	4.34029052572836e-08
OCEL1	4.3379161481403535e-08
LRRC42	4.336936921922234e-08
GATAD1	4.334338198645171e-08
KCNK16	4.328662018752488e-08
MEX3D	4.327897272875275e-08
CGRRF1	4.325837482849236e-08
EXO5	4.323946462850736e-08
TMEM25	4.322849291374136e-08
CMTM3	4.322004739441326e-08
STK19	4.3208040408594736e-08
UBTD2	4.314351728461339e-08
TMEM33	4.311936922168134e-08
WDR87	4.3083346473579854e-08
CCDC136	4.306085458447799e-08
PHOSPHO2	4.302353665974043e-08
TMEM132A	4.291449662903709e-08
RBM43	4.2892029379231365e-08
PRAP1	4.287480462941899e-08
CLIC3	4.279846200211161e-08
TEX53	4.2780925552008086e-08
KIAA1191	4.2765634457479844e-08
PSG6	4.274965432499159e-08
MIGA2	4.274853772819392e-08
RAB40B	4.2675815026617066e-08
SLC16A5	4.2647528643348715e-08
LRRTM3	4.264646192837587e-08
VWC2	4.2577918089174205e-08
MLPH	4.2558434615658105e-08
FAM89B	4.254400809619148e-08
NUDT6	4.250585725840237e-08
OR4E2	4.2430970549143776e-08
CPLX4	4.2401162029902065e-08
STXBP6	4.238160914531854e-08
ARHGEF39	4.2315372685102084e-08
RGS22	4.230890939636285e-08
OR51I2	4.230750140538319e-08
ALX3	4.22903065538955e-08
ZNF133	4.227963794006987e-08
CPA3	4.2252836982146576e-08
ARL14	4.2243745612721544e-08
SLC39A11	4.222726342868563e-08
NEPRO	4.2223183061743126e-08
KLHL15	4.219195506651751e-08
SAGE1	4.21897402551797e-08
TPST2	4.2184299186415e-08
WDPCP	4.2169460676979793e-08
KRT33A	4.214146804582577e-08
MESP2	4.21319989678125e-08
SPRYD7	4.2119861144461166e-08
MESP1	4.211304544258558e-08
TMEM171	4.2109433380318904e-08
GPR139	4.202984099193274e-08
LRRTM1	4.2000060599227494e-08
LRRC8B	4.1980802694804094e-08
DAOA	4.1911391770223675e-08
FMR1NB	4.185620172834068e-08
DUSP7	4.1855241468187344e-08
PAFAH1B3	4.184181637526397e-08
C2CD4A	4.181354767545491e-08
LNPK	4.178127351056886e-08
MCOLN3	4.1764004771823354e-08
ESM1	4.174845436482635e-08
PTCH2	4.1720736978515154e-08
B4GALNT4	4.1701055830265445e-08
SLC41A3	4.165251097321118e-08
AIG1	4.1597062854128216e-08
UNC79	4.159663507696225e-08
RHBDL2	4.158829655898039e-08
TRERF1	4.155587741148297e-08
OR13G1	4.154428408341389e-08
CGB5	4.153171043027281e-08
ABCC11	4.152974202759268e-08
OR5C1	4.152139311659673e-08
NACC2	4.14525048637699e-08
LHX5	4.1440605900189754e-08
LRRC37A2	4.141162427273173e-08
ADISSP	4.1357260622394444e-08
YIPF2	4.134915714090687e-08
HEATR4	4.134357796532791e-08
ALKBH4	4.125902992406942e-08
TBC1D9	4.125835845073156e-08
SLC25A53	4.123211700327648e-08
CLSTN3	4.120141335310346e-08
LRRIQ3	4.118846303114069e-08
CPNE3	4.117419566083845e-08
YIPF3	4.1173627128096156e-08
TOR2A	4.117128467142125e-08
NRDE2	4.1156636332754874e-08
IL17B	4.1148400329927275e-08
GPR152	4.114522227821359e-08
LY6K	4.114217948859539e-08
MAL	4.113347500038174e-08
RAX	4.112453629865083e-08
HOXA6	4.112121429332923e-08
TMEM8B	4.1114195612179946e-08
MZT2B	4.1066319917949965e-08
AMIGO1	4.105280920968004e-08
SPPL2A	4.104708305251681e-08
IRX6	4.092551512542468e-08
ZNF536	4.0890842809241866e-08
PLPP7	4.080896671304688e-08
AATK	4.080505259906227e-08
OR6T1	4.079894404984103e-08
ARHGAP8	4.078170786120066e-08
PSG11	4.076948672583213e-08
MEOX1	4.076896199176059e-08
CPNE4	4.0760971469713595e-08
CEP89	4.0724827476878216e-08
CTDSP1	4.070100136968383e-08
TTLL4	4.0696833899441146e-08
SCYL1	4.069512127373622e-08
PPP4R4	4.0682997812787766e-08
TM4SF1	4.066076107185785e-08
GDF7	4.0649138617146074e-08
CAMTA1	4.059502945059951e-08
C14orf119	4.0587760905571515e-08
TAAR6	4.0582176777433205e-08
POF1B	4.057893449535384e-08
UNC80	4.055410331013358e-08
MPIG6B	4.049963930879684e-08
LRRC31	4.0473968192036867e-08
OR52W1	4.044401681709497e-08
NAP1L2	4.043507235298337e-08
TMCO5A	4.0429978869873275e-08
UBAP1L	4.039428343599309e-08
FHOD3	4.038579721725829e-08
SNX18	4.0300608844727984e-08
PRELID3A	4.0262486751598066e-08
ZNF382	4.019824558831952e-08
MIER2	4.0191131989211164e-08
SULT4A1	4.017869581002185e-08
TMEM200C	4.016891904699092e-08
RPRM	4.014586341540596e-08
ZNF185	4.0137424978473475e-08
OR5J2	4.0132654411487145e-08
LCE1E	4.0069375898534446e-08
SLC35A5	4.006844907082422e-08
AP5S1	4.003019069499159e-08
SCN7A	4.000703242286156e-08
PCDHB6	3.998791977666029e-08
IFI27L1	3.996424165352392e-08
NRROS	3.99355407133308e-08
ZNF532	3.987422762239881e-08
ASB14	3.986314025362177e-08
PPP1R21	3.9860618155811875e-08
KIRREL2	3.985925858342748e-08
LRRTM4	3.9838406464220694e-08
TMEM216	3.982656066948966e-08
LPAR4	3.982273922554999e-08
REP15	3.976050348290955e-08
CLEC4F	3.975609471064143e-08
SLC10A7	3.9755651326391705e-08
BBX	3.9751091873780166e-08
NBPF10	3.9734443847666484e-08
BAALC	3.972001576685482e-08
GON7	3.971976175654103e-08
B4GALNT2	3.967849877983932e-08
IHO1	3.96706107416819e-08
RBM24	3.9662095582281936e-08
SPSB3	3.966188845278109e-08
TEX19	3.958817124996521e-08
C9orf152	3.955116482416804e-08
IQCK	3.9506240741133586e-08
CLNK	3.950031539249216e-08
PCP4L1	3.946908651567264e-08
ANGPTL1	3.945684937897676e-08
DNAAF11	3.9404337669240895e-08
ZNF282	3.938947530774151e-08
ASB15	3.9387765231631036e-08
SETD9	3.936761597718743e-08
BORCS6	3.936179594101019e-08
PIBF1	3.9330736544540725e-08
TMEM134	3.9279699014832683e-08
HMGB3	3.927420994005624e-08
GAS2L3	3.92564068708327e-08
DIPK2B	3.918468785962908e-08
SLC12A9	3.9170881073516536e-08
UBE2QL1	3.9168533146903027e-08
TLE6	3.916501373718573e-08
CFAP251	3.91259238674847e-08
HRH4	3.910601652964595e-08
ILDR1	3.907940369079055e-08
WRAP73	3.906869937764119e-08
WDR89	3.906368452652172e-08
CRYBA2	3.9057145154723565e-08
SLC38A6	3.9022365323818596e-08
EXTL2	3.900590706635322e-08
SMPDL3B	3.899260389913747e-08
ZNF155	3.8979035521104776e-08
METTL2A	3.8966925854912696e-08
TM4SF20	3.896467613322974e-08
OR7G3	3.894901462478686e-08
KLK12	3.889826849710189e-08
AKAP14	3.8875666702902155e-08
MAGEB18	3.88253994698173e-08
PRRG4	3.8811142071465495e-08
CHRNA7	3.880503331933754e-08
TMEM260	3.877759445214509e-08
HTR4	3.877687694029558e-08
N4BP1	3.8775671771059743e-08
OR11A1	3.8767833464195995e-08
SNX10	3.8712275658710154e-08
RASGEF1B	3.8707259406205235e-08
TSKU	3.867046779866214e-08
THEMIS2	3.8648648615031594e-08
MRAP	3.8641582325275715e-08
